"country","countryCode","date","isVerified","position","productAsin","ratingScore","reviewDescription","reviewImages/0","reviewImages/1","reviewReaction","reviewTitle","reviewUrl","reviewedIn","variant"
"United States","🇺🇸","2017-09-07","false","258","B01NGT7OG5","3","Normally I love sensodyne toothpastes but this one I'm not too fond of. Yes it makes my teeth feel clean but doesn't at all help with my sensitivity and I use it twice sometimes 3 times a day. Really disappointing!!!",,,"","Eghh!!","https://www.amazon.com/gp/customer-reviews/RF1PR704CS36S/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01NGT7OG5","Reviewed in the United States 🇺🇸 on September 7, 2017",""
"United States","🇺🇸","2021-02-12","false","259","B01NGT7OG5","1","I’ve used Sensodyne for years.  This is not it.  Packaging looks clearly off like a cheap substitute version.  No deal.  Would be concerned using it.",,,"One person found this helpful","Very clearly counterfeit","https://www.amazon.com/gp/customer-reviews/R3JWD09SJASODK/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01NGT7OG5","Reviewed in the United States 🇺🇸 on February 12, 2021",""
"United States","🇺🇸","2018-02-18","false","260","B01NGT7OG5","1","I thought it was all in my head that my teeth became more sensitive after using this for 3 days until I mentioned it out loud and my husband felt the same way. Back to Colgate sensitive for us! I can't even brush with room temp water anymore, something is not right with this product.",,,"2 people found this helpful","Increasing sensitivity.. Not good","https://www.amazon.com/gp/customer-reviews/RXRPFS89VNQTP/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01NGT7OG5","Reviewed in the United States 🇺🇸 on February 18, 2018",""
"United States",,"2020-12-01","true","51","B01NGT7OG5","5","Works well and really deep cleans teeth and gums! I was impressed with the sensitivity along with the effectiveness.",,,"","Clean and sensitive!","https://www.amazon.com/gp/customer-reviews/R3TI1F6ZD9DOHA/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01NGT7OG5","Reviewed in the United States on December 1, 2020",""
"United States",,"2020-02-28","true","52","B01NGT7OG5","5","This works if you have sensitive teeth this is actually all that I use. The thing about it is it's overpriced not just on Amazon but everywhere. But it's the only thing that works for my sensitive teeth.",,,"","Works but you definitely pay for it.","https://www.amazon.com/gp/customer-reviews/R3O2IVZIZEVEKG/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01NGT7OG5","Reviewed in the United States on February 28, 2020",""
"United States",,"2021-06-11","true","53","B01NGT7OG5","5","One of my favorites. Does not whiten.",,,"","Doesn’t whiten but gives very fresh breath","https://www.amazon.com/gp/customer-reviews/R290NO2TKB7LU2/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01NGT7OG5","Reviewed in the United States on June 11, 2021",""
"United States",,"2017-07-03","true","54","B01NGT7OG5","5","I love this toothpaste!  I had to have the first fillings of my life at 38 years old and I was not prepared for how sensitive the fillings would make my teeth! This toothpaste has helped tremendously in handling the sensitivity from the fillings. I absolutely love it.It also leaves your teeth feeling nice and clean without being overpoweringly minty like most pastes.I can't recommend this highly enough!",,,"6 people found this helpful","Great toothpaste!","https://www.amazon.com/gp/customer-reviews/RUUO4PAPW4C3E/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01NGT7OG5","Reviewed in the United States on July 3, 2017",""
"United States",,"2020-07-27","true","55","B01NGT7OG5","5","My ONE & ONLY Sensodyne I like! It’s a GEL paste(green) and I LOVE IT! I hate regular toothpaste! SUPER FAST, next day delivery!",,,"","My FAVE Sensodyne flavor! GEL toothpaste!","https://www.amazon.com/gp/customer-reviews/R1M55WLPV755AI/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01NGT7OG5","Reviewed in the United States on July 27, 2020",""
"United States",,"2021-06-17","true","56","B01NGT7OG5","5","MyGums and teeth are happy",,,"","My dentist says my teeth and gums are best ever !!!","https://www.amazon.com/gp/customer-reviews/RB3GXDWCMG6XA/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01NGT7OG5","Reviewed in the United States on June 17, 2021",""
"United States",,"2020-05-29","true","57","B01NGT7OG5","5","It smells really nice and amazon price is the cheapest I could find. But yeah... it’s kinda a pricey tooth paste. I guess it’s worth the money",,,"","Pricey but smells good at least","https://www.amazon.com/gp/customer-reviews/R1LUARAGGF86NC/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01NGT7OG5","Reviewed in the United States on May 29, 2020",""
"United States",,"2020-05-28","true","58","B01NGT7OG5","5","Best one for sensitive tooth. Doesn’t think it has more whitening capabilities than the other toothpastes. But if you have sensitive tooth, this can be of help.",,,"","Very good for sensitive tooth","https://www.amazon.com/gp/customer-reviews/RK9M6U51JMM6C/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01NGT7OG5","Reviewed in the United States on May 28, 2020",""
"United States",,"2019-03-15","true","59","B01NGT7OG5","4","i think the material is a bit too liquid-ish and it doesnt have much ounce in it overall, but i think it's doing its job. so that's good.",,,"","it's alright.","https://www.amazon.com/gp/customer-reviews/R2HHR77XBEDNYG/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01NGT7OG5","Reviewed in the United States on March 15, 2019",""
"United States",,"2019-12-27","true","60","B01NGT7OG5","5","Seems to help with sensitivity. Definitely makes my mouth feel clean. Not so sure about whitening. My teeth appear to be the same shade of off white as they always have been. Heh Solid toothpaste otherwise.",,,"","Solid Toothpaste","https://www.amazon.com/gp/customer-reviews/R2LOIENK0GBQAF/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01NGT7OG5","Reviewed in the United States on December 27, 2019",""
"United States",,"2021-03-27","true","41","B01NGT7OG5","4","Excellent",,,"","Excellent","https://www.amazon.com/gp/customer-reviews/R1K5C7G1RKQXOB/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01NGT7OG5","Reviewed in the United States on March 27, 2021",""
"United States",,"2019-02-12","true","42","B01NGT7OG5","5","I've long had sensitive teeth and after a dentist suggested Sensodyne years ago, this is the only toothpaste I've found to keep my teeth from hurting from cold/hot foods and citrus acids. This Deep Clean one, and the Full Protection one, are my favorites, but I have to say the Deep Clean one tastes better. If you suffer from sensitive chompers, I recommend giving Sensodyne a try!",,,"13 people found this helpful","Great for sensitive teeth!","https://www.amazon.com/gp/customer-reviews/R2FM9SQHVMSEVD/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01NGT7OG5","Reviewed in the United States on February 12, 2019",""
"United States",,"2021-03-23","true","43","B01NGT7OG5","5","Everything perfect. But price is increased. And  Amazon fresh is more cheap. But seller gift 🎁for buyer.",,,"","Price","https://www.amazon.com/gp/customer-reviews/R247ZX99LXT7BF/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01NGT7OG5","Reviewed in the United States on March 23, 2021",""
"United States",,"2020-06-10","true","44","B01NGT7OG5","5","This is my wife’s favorite type of Sensodyne toothpaste.  For some reason this type (deep cleaning) is hard to find in stores so my wife buys it on amazon. No more searching store after store to find it.",,,"One person found this helpful","Works great!","https://www.amazon.com/gp/customer-reviews/R1POX2JT3DPM8Q/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01NGT7OG5","Reviewed in the United States on June 10, 2020",""
"United States",,"2021-05-23","true","45","B01NGT7OG5","5","Worth my money. I love this toothpaste, and the flavor. Has great whitening capabilities.",,,"","I like the flavor","https://www.amazon.com/gp/customer-reviews/R20ZHT8SWWII0B/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01NGT7OG5","Reviewed in the United States on May 23, 2021",""
"United States",,"2018-12-31","true","46","B01NGT7OG5","5","This was recommended by my dentist because my other tooth paste was apparently a bit too abrasive for my teeth and cause t gharge irritation that I felt every time I brushed.  This doesn't numb my gums, but I have notice it took away that irritation and slight pain I felt from before. It's gentle and gets the same job done.",,,"","Great. Non-abrassive.","https://www.amazon.com/gp/customer-reviews/R2IS0SQN9E5S1/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01NGT7OG5","Reviewed in the United States on December 31, 2018",""
"United States",,"2020-11-10","true","47","B01NGT7OG5","4","Good toothpaste helps w sensitivity",,,"","Toothpaste","https://www.amazon.com/gp/customer-reviews/R1QY4SWXDL84UB/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01NGT7OG5","Reviewed in the United States on November 10, 2020",""
"United States",,"2021-07-20","true","48","B01NGT7OG5","5","Love it I only use this product",,,"","Mild taste","https://www.amazon.com/gp/customer-reviews/R2STGRSWZFOUWV/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01NGT7OG5","Reviewed in the United States on July 20, 2021",""
"United States",,"2020-07-23","true","49","B01NGT7OG5","5","One of the few toothpastes that do not contain this chemical.  As a result, it is worth every penny for me.  Typical toothpaste flavor and gel consistency.",,,"","TITANIUM DIOXIDE FREE","https://www.amazon.com/gp/customer-reviews/R4TC6I4909D4M/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01NGT7OG5","Reviewed in the United States on July 23, 2020",""
"United States",,"2021-07-14","true","50","B01NGT7OG5","5","I love the flavor of this toothpaste.",,,"","Worth my money","https://www.amazon.com/gp/customer-reviews/R32RDTEQCWH9C4/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01NGT7OG5","Reviewed in the United States on July 14, 2021",""
"United States","🇺🇸","2018-03-16","true","181","B01NGT7OG5","5","Truly deep cleaning .Very good price",,,"","Doing its job","https://www.amazon.com/gp/customer-reviews/R1T9XN7RHLVHC5/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01NGT7OG5","Reviewed in the United States 🇺🇸 on March 16, 2018",""
"United States","🇺🇸","2018-10-11","true","182","B01NGT7OG5","5","dds recommendation",,,"","works well","https://www.amazon.com/gp/customer-reviews/R17QJ3EJL5I5R8/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01NGT7OG5","Reviewed in the United States 🇺🇸 on October 11, 2018",""
"United States","🇺🇸","2017-10-16","true","183","B01NGT7OG5","5","Nice flavor,  product as stated by seller",,,"One person found this helpful","Nice flavor, product as stated by seller","https://www.amazon.com/gp/customer-reviews/R8DJXMO9EO5TL/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01NGT7OG5","Reviewed in the United States 🇺🇸 on October 16, 2017",""
"United States","🇺🇸","2018-04-15","true","184","B01NGT7OG5","5","Helps with my sensitive teeth.",,,"","Five Stars","https://www.amazon.com/gp/customer-reviews/RQTS0R0AUS5QO/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01NGT7OG5","Reviewed in the United States 🇺🇸 on April 15, 2018",""
"United States","🇺🇸","2018-11-09","true","185","B01NGT7OG5","5","thanks",,,"","thanks","https://www.amazon.com/gp/customer-reviews/R28UIVG6JESLDO/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01NGT7OG5","Reviewed in the United States 🇺🇸 on November 9, 2018",""
"United States","🇺🇸","2018-07-29","true","186","B01NGT7OG5","5","Great!  Thanks!",,,"","Five Stars","https://www.amazon.com/gp/customer-reviews/R3C96S6BESLD7B/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01NGT7OG5","Reviewed in the United States 🇺🇸 on July 29, 2018",""
"United States","🇺🇸","2018-09-10","true","187","B01NGT7OG5","5","It works",,,"","Five Stars","https://www.amazon.com/gp/customer-reviews/R2BOY4XYE6O5MH/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01NGT7OG5","Reviewed in the United States 🇺🇸 on September 10, 2018",""
"United States","🇺🇸","2018-02-03","true","188","B01NGT7OG5","5","Just as described! Nothing to complain!",,,"","Just as described!","https://www.amazon.com/gp/customer-reviews/R24JBTMKGWADI/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01NGT7OG5","Reviewed in the United States 🇺🇸 on February 3, 2018",""
"United States","🇺🇸","2017-11-14","true","189","B01NGT7OG5","3","I didn't like the consistence of the paste very much compared to what I had been using.",,,"","Three Stars","https://www.amazon.com/gp/customer-reviews/RA4C4I2JXLAQG/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01NGT7OG5","Reviewed in the United States 🇺🇸 on November 14, 2017",""
"United States","🇺🇸","2018-06-27","true","190","B01NGT7OG5","5","Works as advertised.",,,"","Pretty Good Product","https://www.amazon.com/gp/customer-reviews/R1VWSYZM5XTE0G/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01NGT7OG5","Reviewed in the United States 🇺🇸 on June 27, 2018",""
"United States","🇺🇸","2019-12-27","true","121","B01NGT7OG5","5","Nothing special about it. Works just like Crest toothpaste.",,,"","Gets the job done..","https://www.amazon.com/gp/customer-reviews/R26291RM543ZRI/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01NGT7OG5","Reviewed in the United States 🇺🇸 on December 27, 2019",""
"United States","🇺🇸","2018-05-24","true","122","B01NGT7OG5","5","Great toothpaste. Clean the teeth and mouth and reduces sensitivity to hot and cold. I have a subscription so I never run out.",,,"","Sensational","https://www.amazon.com/gp/customer-reviews/RYSIRKPODNS57/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01NGT7OG5","Reviewed in the United States 🇺🇸 on May 24, 2018",""
"United States","🇺🇸","2019-01-16","true","123","B01NGT7OG5","5","This is really the best toothpaste for sensitive teeth for me. I can eat sour candy again!!",,,"","Perfect","https://www.amazon.com/gp/customer-reviews/R1Y9T5N1C2KQNL/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01NGT7OG5","Reviewed in the United States 🇺🇸 on January 16, 2019",""
"United States","🇺🇸","2018-04-08","true","124","B01NGT7OG5","4","I like the brand but this particular kind is watery.",,,"","Four Stars","https://www.amazon.com/gp/customer-reviews/R1ERDDGX5NXY2X/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01NGT7OG5","Reviewed in the United States 🇺🇸 on April 8, 2018",""
"United States","🇺🇸","2017-12-09","true","125","B01NGT7OG5","4","Teeth feel very clean. Don't care for the taste of the toothpaste. Sort of salty.",,,"2 people found this helpful","Salty (?) toothepaste","https://www.amazon.com/gp/customer-reviews/R2P1CYXTF18LRA/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01NGT7OG5","Reviewed in the United States 🇺🇸 on December 9, 2017",""
"United States","🇺🇸","2017-11-24","true","126","B01NGT7OG5","5","New product to me.  Like the convenience of delivery.  Have tried another variety of this line, anticipate good results on this item as well!",,,"One person found this helpful","Good for sensitive teeth!","https://www.amazon.com/gp/customer-reviews/R2VPTFZPWAQ0ZD/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01NGT7OG5","Reviewed in the United States 🇺🇸 on November 24, 2017",""
"United States","🇺🇸","2018-05-06","true","127","B01NGT7OG5","5","My favorite toothpaste. Not so mentee it burns your mouth, but minty enough to where it feels nice and clean and fresh",,,"","My favorite toothpaste. Not so mentee it burns your mouth","https://www.amazon.com/gp/customer-reviews/R1KLPU5ATI4AA3/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01NGT7OG5","Reviewed in the United States 🇺🇸 on May 6, 2018",""
"United States","🇺🇸","2020-06-07","true","128","B01NGT7OG5","5","Love it..",,,"","BUY!","https://www.amazon.com/gp/customer-reviews/R2P8VD6VTAI7FN/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01NGT7OG5","Reviewed in the United States 🇺🇸 on June 7, 2020",""
"United States","🇺🇸","2020-04-30","true","129","B01NGT7OG5","5","Price is well",,,"","Great toote paste","https://www.amazon.com/gp/customer-reviews/R12DX0SJ6I5MO0/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01NGT7OG5","Reviewed in the United States 🇺🇸 on April 30, 2020",""
"United States","🇺🇸","2017-05-10","true","130","B01NGT7OG5","5","So far, Sensodyne is the best toothpaste , that I have used, for my ultra-sensitive old teeth. I have tried other brands but none were as effective as Sensodyne.",,,"3 people found this helpful","sensitive","https://www.amazon.com/gp/customer-reviews/RAINGKIXST2IS/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01NGT7OG5","Reviewed in the United States 🇺🇸 on May 10, 2017",""
"United States",,"2019-08-20","true","151","B01NGT7OG5","5","Works great",,,"","Works great","https://www.amazon.com/gp/customer-reviews/RKXC9YDWZGI8U/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01NGT7OG5","Reviewed in the United States on August 20, 2019",""
"United States",,"2019-10-10","true","152","B01NGT7OG5","5","⭐⭐⭐⭐⭐",,,"","⭐⭐⭐⭐⭐","https://www.amazon.com/gp/customer-reviews/R2QP69KMR6BV6L/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01NGT7OG5","Reviewed in the United States on October 10, 2019",""
"United States",,"2019-04-25","true","153","B01NGT7OG5","5","love this tooth paste",,,"","love","https://www.amazon.com/gp/customer-reviews/R3TOQNFX3RFNY9/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01NGT7OG5","Reviewed in the United States on April 25, 2019",""
"United States",,"2017-06-05","true","154","B01NGT7OG5","5","This is every bit as good as the old iso-active stuff in a can, thank you GSK!",,,"","If you're missing the Iso-Active stuff now that it's gone...","https://www.amazon.com/gp/customer-reviews/R1PXH2O6KUW3H3/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01NGT7OG5","Reviewed in the United States on June 5, 2017",""
"United States",,"2019-10-02","true","155","B01NGT7OG5","5","👌",,,"","Perfect","https://www.amazon.com/gp/customer-reviews/RUY57T82JT90N/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01NGT7OG5","Reviewed in the United States on October 2, 2019",""
"United States",,"2019-06-13","true","156","B01NGT7OG5","5","Great! Highly recommended.",,,"","Great! Highly recommended.","https://www.amazon.com/gp/customer-reviews/R2DHMJGPWYLXLI/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01NGT7OG5","Reviewed in the United States on June 13, 2019",""
"United States",,"2017-08-14","true","157","B01NGT7OG5","5","We both like this toothpaste and think it does a good job in discouraging cavities.",,,"One person found this helpful","We like it!","https://www.amazon.com/gp/customer-reviews/RTMGR5N16LNHG/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01NGT7OG5","Reviewed in the United States on August 14, 2017",""
"United States",,"2018-07-01","true","158","B01NGT7OG5","5","I have used this product for years. It works!!!",,,"","It works!!!","https://www.amazon.com/gp/customer-reviews/RBNNZLF4PNLCQ/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01NGT7OG5","Reviewed in the United States on July 1, 2018",""
"United States",,"2019-05-13","true","159","B01NGT7OG5","5","Good tooth paste,",,,"","If I don’t use this my teeth hurt, I have no dental insurance","https://www.amazon.com/gp/customer-reviews/R2RNA5F7146K3Z/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01NGT7OG5","Reviewed in the United States on May 13, 2019",""
"United States",,"2019-08-24","true","160","B01NGT7OG5","3","This one isn’t as great for sensitivity a the other varieties",,,"","Not as good as others","https://www.amazon.com/gp/customer-reviews/R1W1F6CLNQF27Z/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01NGT7OG5","Reviewed in the United States on August 24, 2019",""
"United States",,"2019-03-12","true","111","B01NGT7OG5","4","Nice product little late, but overal ok",,,"","Good for sensitive teeth’s","https://www.amazon.com/gp/customer-reviews/R17XFB2L2N4U1H/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01NGT7OG5","Reviewed in the United States on March 12, 2019",""
"United States",,"2018-02-11","true","112","B01NGT7OG5","5","My husband has very sensitive teeth but we could not find a good toothpaste that cleaned really well and tastes great till now.  He is so happy we found this toothpaste.",,,"","Tastes great","https://www.amazon.com/gp/customer-reviews/R3QK1JDU349HET/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01NGT7OG5","Reviewed in the United States on February 11, 2018",""
"United States",,"2019-06-18","true","113","B01NGT7OG5","4","Love the taste.",,,"","It works great.","https://www.amazon.com/gp/customer-reviews/R298TIC5MYFFG9/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01NGT7OG5","Reviewed in the United States on June 18, 2019",""
"United States",,"2020-07-26","true","114","B01NGT7OG5","5","Favorite and work’s fabulously",,,"","Works","https://www.amazon.com/gp/customer-reviews/R1TECZ7RD5QWXK/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01NGT7OG5","Reviewed in the United States on July 26, 2020",""
"United States",,"2019-12-12","true","115","B01NGT7OG5","5","My go-to toothpaste for now. Comforting and does the cleaning job well.",,,"","Does the job well. Happy smile.","https://www.amazon.com/gp/customer-reviews/R1I0KQN71BWQQ/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01NGT7OG5","Reviewed in the United States on December 12, 2019",""
"United States",,"2019-10-18","true","116","B01NGT7OG5","5","My favorite toothpaste. Recommended by my dentist. I've been using it ever sense.",,,"","My favorite toothpaste!","https://www.amazon.com/gp/customer-reviews/R3HYVX65IJWBYG/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01NGT7OG5","Reviewed in the United States on October 18, 2019",""
"United States",,"2018-03-12","true","117","B01NGT7OG5","5","Takes away my sensitivity, what more can I ask for? As a dentist, I highly recommend this toothpaste and I cannot imagine myself using any other toothpaste for sensitivity.",,,"","Best toothpaste!","https://www.amazon.com/gp/customer-reviews/R7230VWJZG8RF/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01NGT7OG5","Reviewed in the United States on March 12, 2018",""
"United States",,"2020-09-26","true","118","B01NGT7OG5","5","Ok",,,"","Ok","https://www.amazon.com/gp/customer-reviews/R26MKSHKUVEC98/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01NGT7OG5","Reviewed in the United States on September 26, 2020",""
"United States",,"2018-01-16","true","119","B01NGT7OG5","4","my husband uses this and the one with mint only and he loves it",,,"","Four Stars","https://www.amazon.com/gp/customer-reviews/R3PJGE13V771Y0/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01NGT7OG5","Reviewed in the United States on January 16, 2018",""
"United States",,"2019-03-17","true","120","B01NGT7OG5","5","Great toothpaste it is wonderful as expected wonderful toothpaste would buy again I have no deslike",,,"","Great product","https://www.amazon.com/gp/customer-reviews/R3DY64FX9XUZ59/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01NGT7OG5","Reviewed in the United States on March 17, 2019",""
